,SMILES,BoilingPoint,MeltingPoint,CriticalTemp,CriticalPress,CriticalVolume,EnthalpyForm,GibbsEnergy,HeatCapacity,EnthalpyVap,EnthalpyFus,LiquidVisco,CrystalSolub_1,CrystalSolub_2,AmorphSolub_1,AmorphSolub_2,Molecular Weight,Log P,Molecular Refractivity,TPSA,LabuteASA,FractionCSP3,HallKierAlpha,HeavyAtomMolWt,Ipc,BertzCT,BalabanJ,Kappa1,Kappa2,Kappa3,Num_of_Atoms,Num_Hetero_Atoms,Num_H_Donors,Num_H_Acceptors,Num_Rot_Bonds,Num_Valence_Electrons,Heavy_Atom_Count,NHOHCount,NOCount,RingCount,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumAliphaticCarbocycles,NumAliphaticHeterocycles,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_ArN,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_COO,fr_COO2,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_HOCCN,fr_imidazole,fr_imide,fr_Imine,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_NH0,fr_NH1,fr_NH2,fr_Nhpyrrole,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_SH,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
507,CCOC(=O)CCCC(=O)OCC,521.96,275.85,698.4412286715398,23.292735647947996,591.5,-863.6500000000001,-595.8399999999999,243.75104986639994,50.44199999999999,27.804,0.0029430796543523778,103460.05171492074,51852.85710993564,39105.802260813754,19599.328853872372,188.22300000000013,1.2829000000000002,47.117000000000026,52.60000000000001,100.68845060478863,0.7777777777777778,-1.06,172.09499999999997,217664.07387068792,589.7563251075165,5.931216494800281,1.9689912583105567,7.581959097553653,7.305630712979889,29,4,0,4,8,76,13,0,4,0,0,0,0,0,0,0,0,0,0,24.068914100752345,22.132993161855453,6.1329931618554525,12.255654169683151,10.72474487139159,2.7247448713915894,1.3581632475943928,1.3581632475943928,0.6165816237971964,0.6165816237971964,0.2770408118985982,0.2770408118985982,57.879140000315765,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,21.932136898723517,9.589074368143644,0.0,9.473725907600098,9.589074368143644,0.0,0.0,0.0,0.0,20.076709135920737,29.194952476701395,18.601004710513457,0.0,0.0,0.0,0.0,11.938610575903699,40.994937174467275,0.0,0.0,0.0,32.8225589385795,13.117970485832577,0.0,0.0,0.0,11.938610575903699,0.0,25.056581061736278,19.06280027574374,0.0,54.75469583730307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.92456493662664,23.754859457671955,0.0,0.0,-5.0571637219702685,0.0,-12.67515565948602,-14.86377167950897,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,CCCC(O)CC,428.62,203.2,593.2490905414763,34.847625273728084,384.5,-324.68,-139.62,155.920834844,45.241,11.861,0.0035338741724359095,159020.5119513123,79699.05047487079,6022.248095341529,3018.2738631213297,102.17699999999992,1.5574,31.205799999999982,20.23,65.11445261248525,1.0,-0.04,88.06499999999998,7766.438023179465,377.9059210131091,6.300852637412902,0.6205555800980719,4.127785234899329,3.799034859521332,21,1,1,1,6,44,7,1,1,0,0,0,0,0,0,0,0,0,0,17.707106781186546,17.408248290463863,3.408248290463863,8.810660171779823,8.362372435695795,1.4541241452319316,0.7041241452319316,0.7041241452319316,0.2895620726159658,0.2895620726159658,0.08801551815399145,0.08801551815399145,38.90257696552948,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,19.251060887445494,0.0,0.0,5.1088081911072125,0.0,0.0,0.0,0.0,20.076709135920737,12.745849802658759,16.44910267404264,7.450776583120208,0.0,0.0,1.4311996572326342,0.0,0.0,22.92866942132007,1.4311996572326342,0.0,0.0,38.90257696552948,0.0,0.0,0.0,0.0,0.0,0.0,12.620025875289835,0.0,0.0,50.6424201687924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.35293367346941,0.0,3.592083333333333,0.0,0.0,0.0,-15.639583333333338,-7.305433673469389,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,O=C(O)CCCCCCCCC(=O)O,719.4200000000001,523.66,914.312422112762,24.999999999999996,643.5,-950.2700000000001,-654.5,262.75175476960004,72.182,41.942,0.037690477861287715,37.53086122079412,18.809988510898883,2378.380826123629,1192.0141067570485,202.25000000000014,2.2763999999999998,52.207600000000035,74.6,109.39805128115363,0.8,-1.06,184.10599999999997,1077657.8471492492,680.0424115131373,6.914218324808282,2.057971413769422,8.534349380925875,10.94,32,4,2,4,9,82,14,2,4,0,0,0,0,0,0,0,0,0,0,26.568914100752345,24.632993161855453,6.6329931618554525,13.712760950869699,11.882993161855453,3.0664965809277263,1.5749149571305299,1.5749149571305299,0.6416241452319316,0.6416241452319316,0.2895620726159658,0.2895620726159658,62.92200978653872,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214425,24.79453621318879,9.589074368143644,0.0,10.217616382214425,9.589074368143644,0.0,0.0,0.0,25.491699605317518,12.745849802658759,34.67798670138228,0.0,0.0,0.0,0.0,2.8623993144652684,11.938610575903699,41.73882764908161,2.8623993144652684,0.0,0.0,50.98339921063503,0.0,0.0,0.0,0.0,11.938610575903699,0.0,22.156226958118122,9.589074368143644,0.0,72.91553610935856,0.0,0.0,2.8623993144652684,0.0,0.0,0.0,0.0,134.891724780711,22.877576035919255,6.520257621848218,0.0,-4.702590976894276,0.0,-35.253634128250845,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,FC(F)CC(F)(F)F,260.91999999999996,113.94000000000001,390.25922429024143,34.439815733209905,276.5,-1099.83,-999.2700000000001,115.42893344879997,16.503,7.989,NA,367669.071908348,184271.04504005154,0.4489986081078527,0.2250323703000704,134.04700000000003,2.2039,16.676000000000002,0.0,46.51172377175738,1.0,-0.35000000000000003,131.023,88.55198210197693,128.0320823695159,4.748408577925169,3.632872023410025,2.279627641010497,5.65,11,5,0,0,1,50,8,0,0,0,0,0,0,0,0,0,0,0,0,9.5,6.389822365046136,3.3898223650461365,4.5,2.944911182523068,1.444911182523068,0.8831698769758197,0.8831698769758197,0.236227795630767,0.236227795630767,0.10714285714285711,0.10714285714285711,18.95071980283373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1122756685106605,21.9520752383741,0.0,0.0,0.0,8.78083009534964,13.171245143024459,0.0,0.0,0.0,2.7415171123404405,0.0,7.7436834574996,0.0,6.401496384060876,0.0,6.176298517443475,26.06435090688476,0.0,0.0,0.0,18.95071980283373,0.0,0.0,0.0,0.0,0.0,0.0,12.577794901504351,0.0,0.0,10.485200569840039,0.0,0.0,0.0,0.0,21.9520752383741,0.0,0.0,74.42708333333333,0.0,0.0,0.0,0.0,0.0,-15.677083333333334,0.0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,CCC=O,316.9,165.57,489.50273056486094,48.76564401860115,220.5,-190.82999999999998,-125.14000000000001,78.8654948608,28.992,5.815,0.0002930683194392186,1970273.915256703,987476.1330754816,67294.05401287162,33726.92077027537,58.08000000000002,0.5952999999999999,16.355,17.07,34.060480357673406,0.6666666666666666,-0.33,52.032000000000004,69.54184355220156,145.56214348997952,4.568979241768044,0.3480570156008668,2.67,1.6699999999999997,10,1,0,1,2,24,4,0,1,0,0,0,0,0,0,0,0,0,0,8.577350269189626,7.908248290463863,1.9082482904638631,4.193375672974064,3.7041241452319316,0.7041241452319316,0.22706207261596578,0.22706207261596578,0.051031036307982884,0.051031036307982884,0.0,0.0,19.4870291809563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.224551337021321,4.794537184071822,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.851892117295679,0.0,13.226717682180478,0.0,7.632970718501461,0.0,0.0,0.0,0.0,13.019088521093142,0.0,0.0,0.0,13.224817018625059,0.0,0.0,0.0,0.0,6.262212162331241,0.0,6.262212162331241,4.794537184071822,0.0,21.449368355646378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.90872685185185,10.043819444444445,0.0,0.0,0.0,0.0,-4.749999999999999,-3.0358796296296298,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,CCCOCC(C)O,451.03999999999996,225.43,615.7272330541774,34.15859356773188,402.5,-456.8999999999999,-244.62,170.9942740024,47.650999999999996,13.049,0.004185228030934399,639630.6790935879,320574.73059804883,68093.19434206668,34127.43970114462,118.17599999999993,0.7938000000000001,32.79079999999998,29.46,70.22799784199212,1.0,-0.08,104.064,11306.019454837155,395.1176927099458,5.797918638011347,0.8665906722870332,5.0645086705202305,5.92,22,2,1,2,7,50,8,1,2,0,0,0,0,0,0,0,0,0,0,18.414213562373096,17.816496580927726,3.8164965809277263,9.267766952966369,8.520620726159658,1.6123724356957947,0.7603103630798289,0.7603103630798289,0.24579081189859822,0.24579081189859822,0.09737988779530767,0.09737988779530767,39.2746976487033,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,19.251060887445494,0.0,0.0,9.84567114490726,0.0,0.0,0.0,0.0,6.851892117295679,13.224817018625059,17.525053692278046,19.492796050717374,0.0,0.0,1.4311996572326342,0.0,0.0,27.665532375120115,1.4311996572326342,0.0,0.0,26.156727162870727,13.117970485832577,0.0,0.0,0.0,0.0,0.0,25.737996361122413,4.736862953800049,0.0,37.89657036613361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.33616602891152,0.0,3.5356313775510206,0.0,0.0,0.0,-7.469047619047622,-14.902749787414969,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,C=CC(C)C,310.24,129.35,480.50164470831146,36.82015270053728,290.5,-26.379999999999995,76.62,109.52900899839997,25.666000000000004,3.9029999999999996,0.00021310783089621168,320283.67373069865,160522.0884130687,2829.111139482164,1417.9143856211658,70.13499999999998,1.8284,25.03499999999999,0.0,47.55912145490989,0.6,-0.26,60.05499999999999,644.4710389947458,248.51778521956265,5.772015101252134,0.3511948030485054,2.0073796791443854,3.740000000000001,15,0,0,0,3,30,5,0,0,0,0,0,0,0,0,0,0,0,0,12.654700538379252,12.5,2.5,6.354059275497024,6.0,1.0,0.5,0.5,0.125,0.125,0.0,0.0,32.180852627991875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,0.0,0.0,0.0,0.0,0.0,0.0,6.531038962001867,19.755855980626926,5.893957685363079,9.59530989319154,4.1122756685106605,0.0,0.0,0.0,0.0,0.0,13.7075855617022,0.0,0.0,5.893957685363079,13.703784234591359,0.0,12.583110708037434,0.0,0.0,0.0,0.0,0.0,0.0,5.893957685363079,27.411369796293556,12.583110708037434,0.0,0.0,0.0,0.0,0.0,0.0,69.49606481481482,0.0,0.0,0.0,-3.2233796296296298,-1.3310185185185188,0.0,-7.8583333333333325,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,CCCN(CCC)CCC,417.96,223.66000000000003,579.8812666884435,23.025261474869307,557.5,-161.56,135.68,229.04184321360003,37.67100000000001,22.087,NA,15228.859710024082,7632.510069364792,294.4952324434122,147.59725086473426,143.27400000000011,2.5184000000000006,47.313000000000024,3.24,94.92300211672976,1.0,-0.04,122.10599999999998,365727.7752985646,554.8893687913522,7.517309656819621,0.8908236527207618,7.071607142857144,4.803032525510205,31,1,0,1,9,62,10,0,1,0,0,0,0,0,0,0,0,0,0,26.077350269189626,25.94721359549996,4.947213595499958,12.866025403784437,12.670820393249937,2.1708203932499366,1.0458203932499368,1.0458203932499368,0.5031152949374527,0.5031152949374527,0.25155764746872633,0.25155764746872633,64.06493983967349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.785929679574615,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,20.555676351887037,38.609353756935974,28.785929679574615,0.0,0.0,0.0,0.0,0.0,0.0,28.785929679574615,0.0,4.899909730850478,0.0,39.674451055875174,19.490579052947837,0.0,0.0,0.0,0.0,0.0,24.39048878379831,0.0,0.0,68.46038073544983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.7962308673469,-1.2518750000000005,0.0,0.0,0.0,0.0,-12.802551020408174,-25.491804846938784,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,FC1(F)OC(F)(F)C1(F)F,293.2,231.32,442.92438863744854,41.03875659133729,273.5,-1342.23,-1263.8399999999997,112.04968058879996,17.894000000000002,9.267999999999999,NA,70951.3085491204,35559.89005396869,17701.627144366597,8871.829539186527,166.01999999999998,1.8375,15.926000000000002,9.23,50.57006175015783,1.0,-0.46,166.01999999999998,82.03531147436492,146.37586395323945,2.8478323642276977,7.6448218029350095,1.4124760830834286,0.5819878599235271,10,7,0,1,0,60,10,0,1,1,0,1,1,0,0,0,1,0,1,8.207106781186548,4.176035128519227,4.176035128519227,4.207106781186548,2.0421417094915446,2.0421417094915446,1.7100075780762494,1.7100075780762494,0.9874273673750145,0.9874273673750145,0.4122358170316725,0.4122358170316725,18.139708187457547,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,0.0,26.34249028604892,0.0,0.0,0.0,4.736862953800049,26.34249028604892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.139708187457547,31.07935323984897,0.0,0.0,0.0,18.139708187457547,0.0,0.0,0.0,0.0,0.0,0.0,18.139708187457547,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,26.34249028604892,0.0,0.0,70.6875,0.0,0.0,0.0,-5.375,0.0,-10.0625,0.0,0.0,0.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,CC1CO1,301.93,168.07999999999998,482.03809018913034,52.1315278447523,181.5,-164.45,-50.99,69.7289766392,26.695,9.639999999999999,0.00023896052512138513,2881552.9720249884,1444197.5625996485,13969.840967339242,7001.505948633691,58.08000000000002,0.4051,15.414000000000001,12.53,34.00667233360729,1.0,-0.04,52.032000000000004,122.86958817751439,160.86608894891253,2.778393761787929,0.34975177819712583,0.4622112382934443,0.20616508400292186,10,1,0,1,1,24,4,0,1,1,0,1,1,0,0,0,1,0,1,8.207106781186548,7.908248290463863,1.9082482904638631,4.207106781186548,3.908248290463863,0.9082482904638631,0.5332482904638631,0.5332482904638631,0.20412414523193154,0.20412414523193154,0.025515518153991442,0.025515518153991442,19.490895387161956,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,8.224551337021321,0.0,0.0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,16.751278938376934,0.0,0.0,0.0,0.0,0.0,12.961414290821368,0.0,0.0,0.0,12.931910144245666,6.558985242916289,0.0,0.0,0.0,0.0,0.0,12.639003269866276,4.736862953800049,0.0,15.076443454316998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.58854166666667,0.0,0.0,0.0,0.0,0.0,-2.333333333333333,-5.005208333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,CCCOC,313.53999999999996,157.07,477.19630535547145,38.15103307274905,277.5,-258.10999999999996,-122.20000000000002,112.4628187072,26.908,7.303999999999999,0.00022420750932353517,1091322.1961782034,546956.7524985931,7239.903982051926,3628.5474484916767,74.12299999999996,1.0428,22.166999999999994,9.23,46.99732760220441,1.0,-0.04,64.043,472.2159496234324,222.5573374653365,5.029820073181639,0.39911790543591597,3.9600000000000004,3.9600000000000004,15,1,0,1,4,32,5,0,1,0,0,0,0,0,0,0,0,0,0,12.707106781186548,12.408248290463863,2.408248290463863,6.207106781186548,5.908248290463863,0.9082482904638631,0.32912414523193156,0.32912414523193156,0.10206207261596577,0.10206207261596577,0.025515518153991442,0.025515518153991442,26.821754720423936,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,13.7075855617022,0.0,0.0,4.736862953800049,0.0,0.0,0.0,0.0,6.851892117295679,6.372924901329379,20.450730482649977,6.853792780851101,0.0,0.0,0.0,0.0,0.0,18.44444851550225,0.0,0.0,0.0,13.224817018625059,13.596937701798877,0.0,0.0,0.0,0.0,0.0,13.596937701798877,4.736862953800049,0.0,26.932402580327256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.859375,0.0,0.0,0.0,0.0,0.0,-3.408333333333334,-6.744791666666668,-3.20625,-3.20625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,OCCN(CCO)CCO,625.8599999999999,372.31000000000006,782.3912685404453,43.28254847645428,446.5,-556.33,-300.03999999999996,199.317130584,81.03,26.581,NA,9264878.193131527,4643438.671509233,51377348.15554405,25749670.993182376,149.19000000000014,-1.734699999999999,37.6974,63.93000000000001,82.04106480350288,1.0,-0.16,134.07,57007.537655405584,399.6146217868772,6.7787127219896455,1.3529667582541325,6.953122171945702,4.69379087242276,25,4,3,4,9,62,10,3,4,0,0,0,0,0,0,0,0,0,0,20.698670612749268,19.671958466891546,4.671958466891548,10.798005919123904,9.25793770033732,2.0331928289457313,0.9770066110978342,0.9770066110978342,0.47234083600126,0.47234083600126,0.22078318853253365,0.22078318853253365,44.067444512547176,0.0,0.0,0.0,0.0,0.0,0.0,15.326424573321638,20.742701645740542,0.0,0.0,15.326424573321638,4.899909730850478,0.0,0.0,0.0,0.0,0.0,27.715130389969154,27.901507065770183,0.0,0.0,4.293598971697903,0.0,0.0,31.775527247364273,4.293598971697903,4.899909730850478,0.0,0.0,39.1675347816967,0.0,0.0,0.0,0.0,0.0,63.68746805756671,0.0,0.0,16.44910267404264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.13028061224489,-0.9537500000000003,10.43827806122449,0.0,0.0,0.0,0.0,-23.614808673469394,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Cl[Si](Br)(Br)Br,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,303.251,2.8455000000000004,38.388,0.0,59.71445280535534,0.0,1.9468831168831169,303.251,3.6096404744368114,22.364527976600282,3.0237157840738176,6.946883116883117,2.304406280131563,24.440955229997343,5,5,0,0,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,4.5,2.011857892036909,8.525776455399475,2.0,0.7559289460184544,10.538664683099213,0.42857142857142844,27.378293958077073,0.0,0.0,0.0,0.0,3.241564187796629,0.0,0.0,0.0,0.0,0.0,0.0,45.877427239252675,11.078982570716347,0.0,0.0,0.0,0.0,0.0,0.0,11.078982570716347,45.877427239252675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.241564187796629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19797399776565,0.0,3.241564187796629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.956409809969024,-1.7013888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,CC(O)CO,452.15999999999997,230.21,614.6499398943698,57.91742828084855,235.5,-414.98999999999995,-301.69999999999993,100.24263901119998,55.242000000000004,8.179,0.017291023657143533,10028965.131600792,5026389.290451369,2851470.7287328313,1429120.7263027488,76.09499999999996,-0.6405000000000001,18.7666,40.46,42.47070727861177,1.0,-0.08,68.03099999999999,340.2860364185117,176.7181776248383,5.06132115453072,0.5320895455159678,2.1751020408163266,3.92,13,2,2,2,4,32,5,2,2,0,0,0,0,0,0,0,0,0,0,10.914213562373096,10.316496580927726,2.3164965809277263,5.621320343559643,4.724744871391589,0.9082482904638631,0.43118621784789735,0.43118621784789735,0.09269770297464956,0.09269770297464956,0.0,0.0,19.490895387161956,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214425,11.086950651486589,0.0,0.0,10.217616382214425,0.0,0.0,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,16.751278938376934,0.0,0.0,2.8623993144652684,0.0,0.0,18.442167719235744,2.8623993144652684,0.0,0.0,12.931910144245666,6.558985242916289,0.0,0.0,0.0,0.0,0.0,25.719018966545974,0.0,0.0,15.076443454316998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5125,0.0,6.903125,0.0,0.0,0.0,-3.234375,-6.43125,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
